x,y
538.0,432.0
548.0,439.0
557.0,450.0
568.0,466.0
580.0,480.0
617.0,563.0
620.0,568.0
619.0,579.0
616.0,571.0
609.0,571.0
603.0,555.0
599.0,542.0
579.0,453.0
574.0,433.0
573.0,418.0
574.0,406.0
578.0,397.0
581.0,393.0
586.0,394.0
591.0,402.0
599.0,436.0
596.0,440.0
593.0,443.0
589.0,441.0
585.0,437.0
586.0,430.0
614.0,430.0
624.0,434.0
636.0,438.0
644.0,445.0
649.0,449.0
648.0,454.0
643.0,454.0
636.0,451.0
612.0,420.0
613.0,412.0
618.0,403.0
625.0,401.0
633.0,401.0
639.0,405.0
644.0,411.0
646.0,422.0
646.0,439.0
646.0,432.0
646.0,422.0
648.0,413.0
650.0,406.0
654.0,404.0
657.0,403.0
676.0,444.0
677.0,451.0
678.0,454.0
677.0,448.0
677.0,440.0
676.0,431.0
674.0,419.0
674.0,412.0
676.0,419.0
680.0,430.0
685.0,439.0
691.0,447.0
698.0,451.0
703.0,451.0
704.0,447.0
708.0,408.0
709.0,406.0
710.0,406.0
709.0,415.0
705.0,427.0
699.0,443.0
691.0,459.0
651.0,494.0
647.0,511.0
648.0,520.0
648.0,520.0
649.0,521.0
653.0,522.0
652.0,507.0
649.0,499.0
646.0,496.0
640.0,492.0
643.0,489.0
650.0,484.0
660.0,485.0
704.0,479.0
717.0,474.0
732.0,471.0
745.0,469.0
755.0,465.0
768.0,464.0
785.0,464.0
791.0,470.0
787.0,471.0
776.0,467.0
770.0,465.0
763.0,458.0
758.0,452.0
757.0,440.0
761.0,430.0
770.0,420.0
797.0,436.0
804.0,451.0
811.0,469.0
816.0,484.0
821.0,504.0
822.0,522.0
824.0,537.0
827.0,548.0
825.0,560.0
811.0,525.0
811.0,525.0
812.0,504.0
814.0,484.0
817.0,431.0
811.0,434.0
809.0,445.0
812.0,454.0
816.0,462.0
822.0,470.0
828.0,478.0
844.0,469.0
844.0,461.0
850.0,436.0
853.0,432.0
860.0,430.0
867.0,432.0
875.0,438.0
892.0,463.0
893.0,469.0
891.0,473.0
886.0,472.0
871.0,464.0
866.0,458.0
864.0,448.0
864.0,440.0
878.0,422.0
884.0,424.0
890.0,430.0
893.0,442.0
893.0,452.0
892.0,463.0
889.0,460.0
888.0,455.0
892.0,443.0
912.0,427.0
912.0,427.0
920.0,436.0
930.0,464.0
932.0,489.0
924.0,496.0
929.0,481.0
929.0,469.0
934.0,439.0
934.0,439.0
935.0,428.0
935.0,420.0
929.0,450.0
922.0,460.0
914.0,467.0
908.0,471.0
906.0,472.0
925.0,471.0
941.0,471.0
941.0,472.0
933.0,475.0
921.0,478.0
910.0,479.0
894.0,483.0
879.0,482.0
843.0,483.0
839.0,484.0
847.0,495.0
852.0,501.0
855.0,511.0
861.0,516.0
880.0,514.0
887.0,506.0
891.0,498.0
893.0,495.0
893.0,495.0
895.0,498.0
894.0,504.0
894.0,509.0
903.0,529.0
912.0,531.0
921.0,534.0
933.0,536.0
943.0,538.0
951.0,541.0
958.0,540.0
