x,y
571.0,482.0
571.0,482.0
572.0,471.0
572.0,471.0
568.0,455.0
561.0,414.0
562.0,406.0
562.0,406.0
565.0,412.0
567.0,426.0
567.0,426.0
575.0,446.0
575.0,446.0
594.0,475.0
606.0,482.0
617.0,475.0
617.0,475.0
618.0,459.0
618.0,459.0
616.0,417.0
623.0,411.0
623.0,411.0
633.0,416.0
647.0,427.0
647.0,427.0
678.0,456.0
694.0,464.0
694.0,464.0
698.0,470.0
698.0,470.0
687.0,471.0
670.0,469.0
670.0,469.0
651.0,449.0
652.0,433.0
660.0,421.0
660.0,421.0
672.0,414.0
672.0,414.0
683.0,422.0
693.0,459.0
693.0,469.0
693.0,469.0
692.0,463.0
692.0,463.0
698.0,423.0
703.0,390.0
701.0,364.0
701.0,364.0
697.0,329.0
697.0,329.0
676.0,312.0
668.0,332.0
668.0,332.0
675.0,353.0
675.0,353.0
682.0,389.0
706.0,441.0
715.0,458.0
715.0,458.0
717.0,464.0
717.0,460.0
717.0,460.0
715.0,434.0
718.0,420.0
725.0,413.0
725.0,413.0
731.0,417.0
731.0,417.0
749.0,446.0
752.0,460.0
753.0,466.0
753.0,466.0
752.0,462.0
756.0,437.0
756.0,437.0
759.0,427.0
763.0,419.0
773.0,410.0
801.0,417.0
803.0,423.0
798.0,445.0
789.0,457.0
783.0,470.0
776.0,480.0
765.0,496.0
725.0,533.0
716.0,542.0
708.0,550.0
700.0,558.0
699.0,563.0
693.0,570.0
693.0,575.0
694.0,581.0
717.0,584.0
719.0,576.0
719.0,567.0
717.0,556.0
713.0,544.0
710.0,538.0
700.0,508.0
697.0,507.0
698.0,509.0
