x,y
655.0,479.0
655.0,474.0
658.0,464.0
662.0,453.0
668.0,434.0
672.0,417.0
695.0,389.0
709.0,412.0
709.0,412.0
720.0,424.0
745.0,464.0
749.0,465.0
749.0,462.0
753.0,460.0
759.0,457.0
767.0,452.0
821.0,450.0
832.0,454.0
838.0,461.0
840.0,465.0
797.0,454.0
789.0,446.0
780.0,423.0
781.0,414.0
781.0,414.0
786.0,401.0
852.0,410.0
858.0,421.0
861.0,433.0
859.0,445.0
846.0,461.0
837.0,462.0
830.0,459.0
840.0,445.0
853.0,442.0
871.0,443.0
884.0,445.0
898.0,451.0
911.0,463.0
919.0,479.0
921.0,482.0
915.0,473.0
913.0,462.0
914.0,454.0
912.0,441.0
911.0,424.0
912.0,409.0
914.0,398.0
916.0,388.0
914.0,392.0
904.0,418.0
901.0,429.0
894.0,443.0
887.0,456.0
880.0,469.0
872.0,480.0
864.0,492.0
853.0,524.0
860.0,526.0
860.0,526.0
866.0,527.0
872.0,524.0
873.0,518.0
872.0,511.0
868.0,499.0
839.0,473.0
836.0,476.0
833.0,481.0
826.0,485.0
826.0,485.0
790.0,513.0
783.0,515.0
780.0,525.0
786.0,532.0
798.0,539.0
813.0,547.0
828.0,558.0
843.0,567.0
891.0,594.0
901.0,601.0
909.0,605.0
909.0,604.0
