x,y
703.0,481.0
709.0,485.0
712.0,490.0
719.0,501.0
724.0,514.0
725.0,529.0
724.0,568.0
725.0,564.0
722.0,556.0
723.0,544.0
725.0,526.0
729.0,453.0
730.0,449.0
728.0,451.0
727.0,460.0
719.0,471.0
716.0,486.0
709.0,496.0
687.0,520.0
690.0,522.0
697.0,521.0
707.0,521.0
716.0,524.0
727.0,522.0
766.0,527.0
767.0,535.0
769.0,546.0
768.0,558.0
768.0,573.0
758.0,605.0
756.0,606.0
754.0,601.0
750.0,594.0
751.0,579.0
754.0,564.0
754.0,543.0
758.0,461.0
756.0,449.0
759.0,445.0
758.0,444.0
757.0,455.0
760.0,465.0
761.0,479.0
766.0,489.0
790.0,505.0
793.0,501.0
795.0,493.0
796.0,480.0
798.0,471.0
797.0,462.0
799.0,456.0
822.0,476.0
828.0,486.0
833.0,497.0
834.0,507.0
835.0,513.0
835.0,516.0
836.0,513.0
833.0,468.0
835.0,456.0
836.0,451.0
840.0,452.0
844.0,456.0
844.0,463.0
847.0,473.0
844.0,519.0
841.0,527.0
841.0,532.0
840.0,533.0
839.0,532.0
838.0,533.0
817.0,553.0
811.0,558.0
808.0,564.0
810.0,565.0
815.0,564.0
822.0,556.0
835.0,551.0
893.0,516.0
901.0,515.0
901.0,515.0
901.0,514.0
