x,y
492.0,388.0
492.0,388.0
487.0,402.0
493.0,425.0
508.0,447.0
508.0,447.0
523.0,429.0
525.0,400.0
523.0,366.0
523.0,366.0
527.0,334.0
527.0,334.0
531.0,318.0
539.0,349.0
549.0,377.0
549.0,377.0
563.0,403.0
563.0,403.0
603.0,429.0
612.0,423.0
619.0,401.0
619.0,401.0
624.0,378.0
624.0,378.0
641.0,340.0
648.0,341.0
648.0,341.0
667.0,355.0
667.0,355.0
700.0,424.0
700.0,424.0
702.0,422.0
696.0,380.0
698.0,352.0
698.0,352.0
705.0,330.0
705.0,330.0
719.0,322.0
752.0,347.0
761.0,371.0
761.0,371.0
770.0,392.0
770.0,392.0
770.0,410.0
766.0,409.0
766.0,388.0
766.0,388.0
768.0,357.0
770.0,347.0
773.0,341.0
783.0,333.0
790.0,335.0
796.0,338.0
814.0,367.0
817.0,377.0
821.0,404.0
824.0,417.0
826.0,422.0
830.0,419.0
830.0,410.0
826.0,374.0
827.0,358.0
828.0,344.0
833.0,335.0
834.0,327.0
841.0,322.0
832.0,351.0
831.0,364.0
829.0,379.0
827.0,401.0
837.0,450.0
836.0,463.0
836.0,471.0
821.0,472.0
807.0,465.0
790.0,462.0
774.0,454.0
756.0,450.0
732.0,455.0
736.0,463.0
746.0,472.0
761.0,484.0
793.0,515.0
808.0,525.0
822.0,539.0
859.0,572.0
859.0,572.0
863.0,579.0
