x,y
730.0,567.0
730.0,567.0
729.0,586.0
716.0,599.0
716.0,599.0
693.0,599.0
678.0,591.0
678.0,591.0
678.0,591.0
675.0,568.0
684.0,543.0
684.0,543.0
701.0,521.0
701.0,521.0
701.0,521.0
722.0,522.0
722.0,522.0
726.0,552.0
727.0,586.0
727.0,586.0
728.0,598.0
729.0,586.0
729.0,586.0
724.0,557.0
724.0,524.0
724.0,524.0
729.0,495.0
729.0,495.0
731.0,462.0
731.0,462.0
733.0,467.0
733.0,467.0
733.0,467.0
730.0,509.0
730.0,509.0
736.0,554.0
736.0,554.0
742.0,574.0
742.0,574.0
748.0,590.0
748.0,590.0
747.0,585.0
748.0,560.0
748.0,560.0
748.0,560.0
748.0,560.0
754.0,532.0
767.0,540.0
773.0,566.0
773.0,566.0
773.0,566.0
774.0,588.0
775.0,595.0
775.0,595.0
776.0,584.0
776.0,584.0
778.0,562.0
786.0,540.0
786.0,540.0
802.0,540.0
807.0,564.0
807.0,564.0
807.0,586.0
805.0,595.0
805.0,595.0
803.0,585.0
809.0,560.0
809.0,560.0
820.0,545.0
820.0,545.0
831.0,547.0
831.0,547.0
831.0,547.0
843.0,568.0
845.0,593.0
843.0,602.0
843.0,602.0
843.0,602.0
840.0,591.0
843.0,553.0
843.0,553.0
850.0,511.0
850.0,511.0
851.0,477.0
851.0,477.0
837.0,454.0
837.0,454.0
837.0,454.0
813.0,479.0
810.0,500.0
827.0,525.0
827.0,525.0
827.0,525.0
856.0,558.0
868.0,592.0
868.0,592.0
875.0,623.0
875.0,623.0
875.0,623.0
877.0,644.0
876.0,649.0
876.0,649.0
876.0,649.0
875.0,638.0
875.0,638.0
876.0,615.0
876.0,615.0
875.0,581.0
875.0,581.0
880.0,546.0
880.0,546.0
880.0,546.0
895.0,533.0
900.0,553.0
900.0,553.0
889.0,582.0
889.0,582.0
889.0,582.0
868.0,601.0
868.0,601.0
868.0,601.0
854.0,611.0
848.0,610.0
848.0,610.0
861.0,605.0
861.0,605.0
893.0,609.0
921.0,611.0
921.0,611.0
926.0,611.0
911.0,614.0
911.0,614.0
883.0,617.0
858.0,624.0
858.0,624.0
841.0,632.0
841.0,632.0
828.0,637.0
828.0,637.0
826.0,637.0
826.0,637.0
826.0,637.0
834.0,644.0
834.0,644.0
857.0,656.0
874.0,668.0
874.0,668.0
